method,url_path,source_file,requires_auth,auth_mechanism,accepts_untrusted_input,validates_input,writes_data,calls_stripe_or_supabase
GET|POST,/api/admin/catalog/export,app/api/admin/catalog/export/route.ts,yes,apiRequireAdmin,no,no,no,yes
GET|POST,/api/admin/certifications/review,app/api/admin/certifications/review/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/admin/courses,app/api/admin/courses/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|POST,/api/admin/enrollment-jobs,app/api/admin/enrollment-jobs/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/admin/enrollments,app/api/admin/enrollments/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|POST,/api/admin/generate-lesson-videos,app/api/admin/generate-lesson-videos/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/admin/incentives,app/api/admin/incentives/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/admin/intakes,app/api/admin/intakes/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/admin/lessons,app/api/admin/lessons/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|POST,/api/admin/program-holders/mou/generate-pdf,app/api/admin/program-holders/mou/generate-pdf/route.ts,yes,apiRequireAdmin,no,no,no,no
GET|POST,/api/admin/programs,app/api/admin/programs/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/admin/questions,app/api/admin/questions/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|POST,/api/admin/quizzes,app/api/admin/quizzes/route.ts,yes,apiRequireAdmin,yes,no,no,yes
GET|POST,/api/admin/rapids/export,app/api/admin/rapids/export/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/admin/sso,app/api/admin/sso/route.ts,yes,withAuth,yes,no,yes,yes
GET|POST,/api/admin/students,app/api/admin/students/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/admin/tax-software/monitor,app/api/admin/tax-software/monitor/route.ts,yes,apiRequireAdmin,yes,no,no,no
GET|POST,/api/admin/tax-software/updates,app/api/admin/tax-software/updates/route.ts,yes,apiRequireAdmin,yes,no,no,no
GET|POST,/api/admin/users/role,app/api/admin/users/role/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/ai-assistant/chat,app/api/ai-assistant/chat/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/ai-instructor,app/api/ai-instructor/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/ai/chat,app/api/ai/chat/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/alert-scraper,app/api/alert-scraper/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/analytics/reports/wioa-quarterly,app/api/analytics/reports/wioa-quarterly/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/apprentice/email-alerts,app/api/apprentice/email-alerts/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/apprentice/handbook,app/api/apprentice/handbook/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/apprentice/transfer-hours,app/api/apprentice/transfer-hours/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/apprenticeship/hours,app/api/apprenticeship/hours/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/assignments,app/api/assignments/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/audit/launch,app/api/audit/launch/route.ts,yes,env_gate,yes,yes,no,no
GET|POST,/api/auth/login,app/api/auth/login/route.ts,no,NONE,yes,no,no,yes
GET|POST,/api/autopilot/deploy,app/api/autopilot/deploy/route.ts,yes,getUser,no,no,no,yes
GET|POST,/api/autopilot/sitemap,app/api/autopilot/sitemap/route.ts,yes,apiRequireAdmin,no,no,no,no
GET|POST,/api/autopilots/deploy,app/api/autopilots/deploy/route.ts,yes,apiRequireAdmin,no,no,no,no
GET|POST,/api/barber/checkout,app/api/barber/checkout/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/barber/checkout/public,app/api/barber/checkout/public/route.ts,no,NONE,yes,no,no,yes
GET|POST,/api/blog/posts,app/api/blog/posts/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/board/compliance-report,app/api/board/compliance-report/route.ts,yes,apiRequireAdmin,no,no,no,no
GET|POST,/api/board/referrals,app/api/board/referrals/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/call-requests,app/api/call-requests/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/career-counseling/chat,app/api/career-counseling/chat/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/cases,app/api/cases/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/cases/:/signatures,app/api/cases/[caseId]/signatures/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/certificates,app/api/certificates/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/certificates/download,app/api/certificates/download/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/certifications/careersafe,app/api/certifications/careersafe/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/certifications/certiport,app/api/certifications/certiport/route.ts,yes,apiAuthGuard,yes,no,no,no
GET|POST,/api/certifications/rise-up,app/api/certifications/rise-up/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/chat/avatar-assistant,app/api/chat/avatar-assistant/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/chatbot/calendly-webhook,app/api/chatbot/calendly-webhook/route.ts,no,NONE,yes,no,no,no
GET|POST,/api/chatbot/lead,app/api/chatbot/lead/route.ts,no,NONE,yes,no,no,no
GET|POST,/api/compliance/report,app/api/compliance/report/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/consent,app/api/consent/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/content-library,app/api/content-library/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/courses,app/api/courses/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/courses/:/announcements,app/api/courses/[courseId]/announcements/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/courses/:/check-completion,app/api/courses/[courseId]/check-completion/route.ts,yes,getUser,no,no,yes,yes
GET|POST,/api/courses/:/complete,app/api/courses/[courseId]/complete/route.ts,no,NONE,no,no,yes,yes
GET|POST,/api/courses/:/reviews,app/api/courses/[courseId]/reviews/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/courses/authoring,app/api/courses/authoring/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/credentials/verify,app/api/credentials/verify/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/cron/check-stuck-approvals,app/api/cron/check-stuck-approvals/route.ts,yes,api_key_check,no,no,yes,yes
GET|POST,/api/cron/daily-attendance-alerts,app/api/cron/daily-attendance-alerts/route.ts,yes,api_key_check,no,no,yes,yes
GET|POST,/api/cron/process-notifications,app/api/cron/process-notifications/route.ts,yes,api_key_check,no,no,no,no
GET|POST,/api/cron/weekly-verdicts,app/api/cron/weekly-verdicts/route.ts,yes,api_key_check,no,no,yes,yes
GET|POST,/api/curvature/appointments,app/api/curvature/appointments/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/documents/upload,app/api/documents/upload/route.ts,yes,getUser,yes,yes,yes,yes
GET|POST,/api/email,app/api/email/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/email/campaigns,app/api/email/campaigns/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/email/scheduler,app/api/email/scheduler/route.ts,yes,apiRequireAdmin,no,no,yes,yes
GET|POST,/api/email/workflows,app/api/email/workflows/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/email/workflows/processor,app/api/email/workflows/processor/route.ts,yes,apiRequireAdmin,no,no,yes,yes
GET|POST,/api/employers/onboard,app/api/employers/onboard/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/enrollment-count,app/api/enrollment-count/route.ts,no,NONE,yes,no,no,no
GET|POST,/api/enrollments,app/api/enrollments/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/events,app/api/events/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/export,app/api/export/route.ts,yes,apiRequireAdmin,yes,yes,no,no
GET|POST,/api/feedback,app/api/feedback/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/forums/:,app/api/forums/[forumId]/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/forums/:/threads/:,app/api/forums/[forumId]/threads/[threadId]/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/forums/posts,app/api/forums/posts/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/forums/threads,app/api/forums/threads/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/franchise/clients,app/api/franchise/clients/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/franchise/ero,app/api/franchise/ero/route.ts,yes,getUser,yes,yes,no,yes
GET|POST,/api/franchise/ero/sign,app/api/franchise/ero/sign/route.ts,yes,getUser,yes,yes,no,yes
GET|POST,/api/franchise/offices,app/api/franchise/offices/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/franchise/preparers,app/api/franchise/preparers/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/franchise/returns,app/api/franchise/returns/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/funding/track,app/api/funding/track/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/funding/update,app/api/funding/update/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/gamification/badges,app/api/gamification/badges/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/gamification/points,app/api/gamification/points/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/github/branches,app/api/github/branches/route.ts,no,NONE,yes,no,no,no
GET|POST,/api/github/conflicts,app/api/github/conflicts/route.ts,no,NONE,yes,no,no,no
GET|POST,/api/github/merge,app/api/github/merge/route.ts,no,NONE,yes,no,no,no
GET|POST,/api/grants/submit,app/api/grants/submit/route.ts,yes,apiRequireAdmin,yes,no,no,no
GET|POST,/api/grants/sync,app/api/grants/sync/route.ts,yes,apiRequireAdmin,no,no,yes,yes
GET|POST,/api/hr/benefits-plans,app/api/hr/benefits-plans/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/hr/benefits/enrollments,app/api/hr/benefits/enrollments/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/hr/departments,app/api/hr/departments/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/hr/employees,app/api/hr/employees/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/hr/leave-requests,app/api/hr/leave-requests/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/hr/payroll,app/api/hr/payroll/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/hr/performance-reviews,app/api/hr/performance-reviews/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/hr/time-entries,app/api/hr/time-entries/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/intakes,app/api/intakes/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/learning-paths,app/api/learning-paths/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/legal/accept,app/api/legal/accept/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/lessons/:/bookmarks,app/api/lessons/[lessonId]/bookmarks/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/lessons/:/notes,app/api/lessons/[lessonId]/notes/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/lessons/:/qa,app/api/lessons/[lessonId]/qa/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/license/upgrade,app/api/license/upgrade/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/licenses/checkout,app/api/licenses/checkout/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/licenses/purchase,app/api/licenses/purchase/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/live-classes,app/api/live-classes/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/lms/messages,app/api/lms/messages/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/marketing/campaigns,app/api/marketing/campaigns/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/marketing/contacts,app/api/marketing/contacts/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/media/enhance-video,app/api/media/enhance-video/route.ts,yes,getUser,yes,yes,no,yes
GET|POST,/api/messages,app/api/messages/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/milady-rise/enroll,app/api/milady-rise/enroll/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/milady/access,app/api/milady/access/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/moderation,app/api/moderation/route.ts,yes,apiRequireAdmin,yes,no,no,no
GET|POST,/api/notes,app/api/notes/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/ocr/extract,app/api/ocr/extract/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/ojt/hours,app/api/ojt/hours/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/onboarding,app/api/onboarding/route.ts,yes,requireApiAuth,yes,no,no,yes
GET|POST,/api/onboarding/submit,app/api/onboarding/submit/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/org/accept-invite,app/api/org/accept-invite/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/org/invite,app/api/org/invite/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/partner/applications,app/api/partner/applications/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/partner/attendance,app/api/partner/attendance/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/partner/courses,app/api/partner/courses/route.ts,yes,getUser,yes,yes,yes,yes
GET|POST,/api/partner/documents,app/api/partner/documents/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/partner/enroll,app/api/partner/enroll/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/partners/catalog,app/api/partners/catalog/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/partners/sync,app/api/partners/sync/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/payments,app/api/payments/route.ts,yes,apiAuthGuard,yes,yes,no,yes
GET|POST,/api/payments/create-session,app/api/payments/create-session/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/programs/enroll/checkout,app/api/programs/enroll/checkout/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/progress,app/api/progress/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/provisioning/tenant,app/api/provisioning/tenant/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/pwa/barber/training,app/api/pwa/barber/training/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/quizzes/:,app/api/quizzes/[quizId]/route.ts,yes,apiAuthGuard,yes,yes,yes,yes
GET|POST,/api/rapids/update,app/api/rapids/update/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/referrals,app/api/referrals/route.ts,yes,apiAuthGuard,yes,yes,no,no
GET|POST,/api/reports/wioa-quarterly,app/api/reports/wioa-quarterly/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/reviews,app/api/reviews/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/sam-gov/sync,app/api/sam-gov/sync/route.ts,yes,api_key_check,no,no,yes,yes
GET|POST,/api/scorm/attempts/:/data,app/api/scorm/attempts/[attemptId]/data/route.ts,yes,requireApiAuth,yes,no,yes,yes
GET|POST,/api/scorm/tracking,app/api/scorm/tracking/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/sezzle/checkout,app/api/sezzle/checkout/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/shop/checkin/qr,app/api/shop/checkin/qr/route.ts,yes,getUser,no,yes,yes,yes
GET|POST,/api/simulate-user-journey,app/api/simulate-user-journey/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/soc/mark,app/api/soc/mark/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/social-media/campaigns,app/api/social-media/campaigns/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/social-media/post,app/api/social-media/post/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/social-media/scheduler,app/api/social-media/scheduler/route.ts,no,NONE,no,no,yes,yes
GET|POST,/api/social/schedule,app/api/social/schedule/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/staff/qa-checklist,app/api/staff/qa-checklist/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/staff/training,app/api/staff/training/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/store/process-queue,app/api/store/process-queue/route.ts,yes,getUser,no,no,no,yes
GET|POST,/api/stripe/invoice/create,app/api/stripe/invoice/create/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/student/goals,app/api/student/goals/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/student/progress,app/api/student/progress/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/studio/chat,app/api/studio/chat/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/studio/recent,app/api/studio/recent/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/apply,app/api/supersonic-fast-cash/apply/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/appointments,app/api/supersonic-fast-cash/appointments/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/careers,app/api/supersonic-fast-cash/careers/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/clients,app/api/supersonic-fast-cash/clients/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/competency-test,app/api/supersonic-fast-cash/competency-test/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/jotform-webhook,app/api/supersonic-fast-cash/jotform-webhook/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/ocr-extract,app/api/supersonic-fast-cash/ocr-extract/route.ts,yes,apiAuthGuard,yes,no,no,no
GET|POST,/api/supersonic-fast-cash/refund-tracking,app/api/supersonic-fast-cash/refund-tracking/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/save-calculation,app/api/supersonic-fast-cash/save-calculation/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/supersonic-fast-cash/sub-office-agreements,app/api/supersonic-fast-cash/sub-office-agreements/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/support/tickets,app/api/support/tickets/route.ts,yes,getUser,yes,yes,yes,yes
GET|POST,/api/surveys,app/api/surveys/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/tax-filing/applications,app/api/tax-filing/applications/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/tax-intake,app/api/tax-intake/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/tax/calculate,app/api/tax/calculate/route.ts,yes,apiAuthGuard,yes,yes,no,no
GET|POST,/api/tenants/create,app/api/tenants/create/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/test-insert,app/api/test-insert/route.ts,yes,env_gate,yes,no,yes,yes
GET|POST,/api/time/approve,app/api/time/approve/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/time/entries,app/api/time/entries/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/token/validate,app/api/token/validate/route.ts,no,NONE,yes,yes,no,no
GET|POST,/api/track-usage,app/api/track-usage/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/trap,app/api/trap/route.ts,no,NONE,no,no,no,no
GET|POST,/api/tutorials,app/api/tutorials/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/v1/courses,app/api/v1/courses/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/v1/enrollments,app/api/v1/enrollments/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/v1/import,app/api/v1/import/route.ts,no,NONE,yes,yes,yes,yes
GET|POST,/api/v1/users,app/api/v1/users/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/verification/submit,app/api/verification/submit/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/video/generate,app/api/video/generate/route.ts,yes,getUser,yes,no,no,yes
GET|POST,/api/video/progress,app/api/video/progress/route.ts,no,NONE,yes,no,yes,yes
GET|POST,/api/videos/:/meta,app/api/videos/[videoId]/meta/route.ts,yes,getUser,yes,no,yes,yes
GET|POST,/api/webhooks,app/api/webhooks/route.ts,yes,apiRequireAdmin,yes,no,no,no
GET|POST,/api/wioa/case-management,app/api/wioa/case-management/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/wioa/eligibility,app/api/wioa/eligibility/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/wioa/employment,app/api/wioa/employment/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/wioa/iep,app/api/wioa/iep/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/wioa/support-services,app/api/wioa/support-services/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/wotc/update,app/api/wotc/update/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST,/api/xapi,app/api/xapi/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST,/api/xapi/statement,app/api/xapi/statement/route.ts,no,NONE,yes,no,yes,yes
GET|POST|DELETE,/api/apprentice/documents,app/api/apprentice/documents/route.ts,yes,getUser,yes,yes,yes,yes
GET|POST|DELETE,/api/autopilot,app/api/autopilot/route.ts,yes,apiRequireAdmin,yes,yes,no,no
GET|POST|DELETE,/api/files,app/api/files/route.ts,yes,getUser,yes,no,yes,yes
GET|POST|DELETE,/api/studio/favorites,app/api/studio/favorites/route.ts,no,NONE,yes,no,yes,yes
GET|POST|DELETE,/api/studio/repos,app/api/studio/repos/route.ts,no,NONE,yes,no,yes,yes
GET|POST|DELETE,/api/studio/share,app/api/studio/share/route.ts,no,NONE,yes,no,yes,yes
GET|POST|DELETE,/api/uploads,app/api/uploads/route.ts,yes,getUser,yes,no,yes,yes
GET|POST|PATCH,/api/cases/:/tasks,app/api/cases/[caseId]/tasks/route.ts,yes,getUser,yes,no,yes,yes
GET|POST|PATCH,/api/compliance-audit,app/api/compliance-audit/route.ts,yes,getUser,yes,no,yes,yes
GET|POST|PATCH,/api/employer-sponsorship,app/api/employer-sponsorship/route.ts,yes,getUser,yes,yes,yes,yes
GET|POST|PATCH,/api/grants/notifications,app/api/grants/notifications/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST|PATCH,/api/intake/workflow,app/api/intake/workflow/route.ts,yes,getUser,yes,yes,yes,yes
GET|POST|PATCH,/api/ojt/submit,app/api/ojt/submit/route.ts,yes,apiAuthGuard,yes,no,yes,yes
GET|POST|PATCH,/api/v1/tenant/branding,app/api/v1/tenant/branding/route.ts,no,NONE,yes,yes,yes,yes
GET|POST|PATCH|DELETE,/api/admin/cohorts,app/api/admin/cohorts/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST|PATCH|DELETE,/api/admin/copilot/deploy,app/api/admin/copilot/deploy/route.ts,yes,getUser,yes,no,yes,yes
GET|POST|PATCH|DELETE,/api/cart,app/api/cart/route.ts,yes,env_gate,yes,no,yes,yes
GET|POST|PUT,/api/courses/:/modules,app/api/courses/[courseId]/modules/route.ts,yes,getUser,yes,no,yes,yes
GET|POST|PUT,/api/github/actions,app/api/github/actions/route.ts,no,NONE,yes,no,no,no
GET|POST|PUT,/api/github/pulls,app/api/github/pulls/route.ts,no,NONE,yes,no,yes,no
GET|POST|PUT,/api/github/reviews,app/api/github/reviews/route.ts,no,NONE,yes,no,no,no
GET|POST|PUT,/api/studio/deploy,app/api/studio/deploy/route.ts,no,NONE,yes,no,yes,yes
GET|POST|PUT,/api/wioa/iep/:,app/api/wioa/iep/[id]/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST|PUT|DELETE,/api/admin/promo-codes,app/api/admin/promo-codes/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST|PUT|DELETE,/api/calendar,app/api/calendar/route.ts,yes,getUser,yes,no,yes,yes
GET|POST|PUT|DELETE,/api/github/stash,app/api/github/stash/route.ts,no,NONE,yes,no,no,no
GET|POST|PUT|DELETE,/api/studio/comments,app/api/studio/comments/route.ts,no,NONE,yes,no,yes,yes
GET|POST|PUT|DELETE,/api/studio/deploy-tokens,app/api/studio/deploy-tokens/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST|PUT|DELETE,/api/studio/pr-tracking,app/api/studio/pr-tracking/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST|PUT|DELETE,/api/studio/workflow-tracking,app/api/studio/workflow-tracking/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|POST|PUT|PATCH,/api/workforce-referral,app/api/workforce-referral/route.ts,yes,getUser,yes,no,yes,yes
GET|PUT,/api/shop/details,app/api/shop/details/route.ts,yes,getUser,yes,no,yes,yes
GET|PUT,/api/studio/session,app/api/studio/session/route.ts,no,NONE,yes,no,yes,yes
GET|PUT,/api/studio/settings,app/api/studio/settings/route.ts,no,NONE,yes,no,yes,yes
GET|PUT,/api/wioa/case-management/:,app/api/wioa/case-management/[id]/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
GET|PUT|PATCH|DELETE,/api/github/file,app/api/github/file/route.ts,no,NONE,yes,no,no,no
PATCH,/api/admin/career-courses/modules/:,app/api/admin/career-courses/modules/[id]/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
PATCH,/api/employers/onboard/:,app/api/employers/onboard/[id]/route.ts,yes,apiAuthGuard,yes,no,yes,yes
PATCH,/api/hr/leave-requests/:,app/api/hr/leave-requests/[id]/route.ts,yes,getUser,yes,no,yes,yes
PATCH,/api/workone/:,app/api/workone/[id]/route.ts,yes,getUser,yes,no,yes,yes
PATCH|DELETE,/api/admin/licenses/:,app/api/admin/licenses/[id]/route.ts,yes,getTenantContext,yes,no,yes,yes
PATCH|DELETE,/api/hr/time-entries/:,app/api/hr/time-entries/[id]/route.ts,yes,apiRequireAdmin,yes,no,yes,yes
PATCH|DELETE,/api/messages/:,app/api/messages/[id]/route.ts,no,NONE,no,no,yes,yes
POST,/api/account/delete,app/api/account/delete/route.ts,yes,requireApiAuth,no,no,yes,yes
POST,/api/activity/watch-tick,app/api/activity/watch-tick/route.ts,no,NONE,yes,no,yes,yes
POST,/api/admin/applications/:/approve,app/api/admin/applications/[id]/approve/route.ts,no,NONE,yes,no,yes,yes
POST,/api/admin/applications/transition,app/api/admin/applications/transition/route.ts,yes,getUser,yes,no,yes,yes
POST,/api/admin/assign-shop-placement,app/api/admin/assign-shop-placement/route.ts,yes,getUser,yes,no,yes,yes
POST,/api/admin/bulk,app/api/admin/bulk/route.ts,yes,apiRequireAdmin,yes,no,no,no
POST,/api/admin/creators/approve,app/api/admin/creators/approve/route.ts,yes,getUser,yes,no,yes,yes
POST,/api/admin/creators/reject,app/api/admin/creators/reject/route.ts,yes,getUser,yes,yes,yes,yes
POST,/api/admin/deploy,app/api/admin/deploy/route.ts,yes,getUser,no,no,no,yes
POST,/api/admin/documents/review,app/api/admin/documents/review/route.ts,yes,getUser,yes,no,yes,yes
